Thursday, 05 May 2022 10:07:38 AM	USER_A	Đặt Phòng	Xem	FormDatPhong
Thursday, 05 May 2022 10:08:06 AM	USER_A	Đặt Phòng	Cancel	
Thursday, 05 May 2022 10:08:28 AM	USER_A	Exit		
Friday, 06 May 2022 22:07:22 PM	USER_A	Login		
Friday, 06 May 2022 22:07:33 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:12:59 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:13:18 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:14:04 PM	USER_A	Login		
Friday, 06 May 2022 22:14:09 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:25:34 PM	USER_A	Đặt Phòng	Thêm	4002
Friday, 06 May 2022 22:26:25 PM	USER_A	Login		
Friday, 06 May 2022 22:26:31 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:26:38 PM	USER_A	Đặt Phòng	Sửa	4002
Friday, 06 May 2022 22:31:50 PM	USER_A	Đặt Phòng	In	4002
Friday, 06 May 2022 22:32:10 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:32:16 PM	USER_A	Đặt Phòng	In	4002
Friday, 06 May 2022 22:32:20 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:32:29 PM	USER_A	Đặt Phòng	Sửa	4002
Friday, 06 May 2022 22:32:45 PM	USER_A	Đặt Phòng	In	4002
Friday, 06 May 2022 22:32:53 PM	USER_A	Đặt Phòng	Xem	FormDatPhong
Friday, 06 May 2022 22:32:58 PM	USER_A	Đặt Phòng	In	4002
Friday, 06 May 2022 22:33:01 PM	USER_A	Đặt Phòng	In	4002
Friday, 06 May 2022 22:33:35 PM	USER_A	Login		
Friday, 06 May 2022 22:33:36 PM	USER_A	Login		
Friday, 06 May 2022 23:24:12 PM	USER_A	Login		
Friday, 06 May 2022 23:25:08 PM	USER_A	Exit		
Saturday, 07 May 2022 08:20:49 AM	USER_A	Login		
Saturday, 07 May 2022 08:22:36 AM	USER_A	Đặt Phòng	Xem	FormDatPhong
Saturday, 07 May 2022 09:28:06 AM	USER_A	Exit		
Tuesday, 10 May 2022 16:16:24 PM	USER_A	Login		
Tuesday, 10 May 2022 22:26:43 PM	USER_A	Login		
Tuesday, 10 May 2022 22:26:55 PM	USER_A	Exit		
Wednesday, 11 May 2022 09:13:37 AM	USER_A	Login		
Wednesday, 11 May 2022 09:13:45 AM	USER_A	Exit		
